,0,0.69,1.39,2.08,2.78,3.47,4.17,4.86,5.56,6.25,6.94,7.64,8.33,9.03,9.72,10.42,11.11,11.81
1370,-0.277838431,-0.461715377,-0.77517614,-0.819017732,-0.928088214,-0.94218204,-1.102894332,-1.43205983,-1.507639804,-1.105802601,-1.319382452,-1.285552643,-1.048890387,-1.015370558,-1.042790462,-0.981122124,-0.587972259,-0.481942716
1380,-0.352546903,-0.495497347,-0.813464485,-0.905709987,-1.000989026,-1.013358084,-1.185176804,-1.45810594,-1.58614117,-1.133337383,-1.388297943,-1.350244128,-1.068645898,-1.053259106,-1.101500079,-1.02076477,-0.619074259,-0.50032117
1390,-0.372,-0.557056491,-0.864966285,-0.956059803,-1.038155954,-1.057948135,-1.237491496,-1.508927127,-1.606474307,-1.303266466,-1.430157139,-1.386395252,-1.097186259,-1.09908895,-1.170372959,-1.087392768,-0.645935076,-0.522940806
1400,-0.391241482,-0.605405963,-0.915860466,-0.986596312,-1.069462183,-1.098946225,-1.29686804,-1.586682125,-1.62396866,-1.365465654,-1.470113644,-1.426351757,-1.163780435,-1.159975054,-1.218958467,-1.129532002,-0.67986453,-0.546974169
1410,-0.423231509,-0.65248308,-0.957848165,-1.037490493,-1.11732468,-1.135703134,-1.350589675,-1.681231047,-1.658782215,-1.418740994,-1.504362078,-1.479627098,-1.20183425,-1.215153085,-1.262720354,-1.156169672,-0.71096653,-0.563938896
1420,-0.499972022,-0.762366267,-1.037381101,-1.106071392,-1.241041798,-1.23353134,-1.420060159,-1.84374485,-1.705435214,-1.450656454,-1.587814465,-1.604507635,-1.258418745,-1.258570351,-1.330276289,-1.180904652,-0.734999893,-0.586558532
1430,-0.548596249,-0.868620092,-1.19595836,-1.290115971,-1.427911095,-1.452643485,-1.595190661,-2.092418027,-1.749260759,-1.705731492,-1.818040376,-1.773189794,-1.569722564,-1.446981909,-1.621112377,-1.217055776,-0.78895036,-0.629124337
1440,-0.588646907,-0.943726272,-1.27729821,-1.315580792,-1.495622926,-1.536361694,-1.813453679,-2.1446767,-1.854876,-1.75274921,-1.961736487,-1.886652233,-1.640041091,-1.50982949,-1.67298765,-1.247498828,-0.885987587,-0.678594297
1450,-0.611436461,-1.008606426,-1.341776349,-1.463402701,-1.571370512,-1.603353,-2.06552302,-2.229928022,-1.960491241,-1.940680735,-2.127364728,-2.041778814,-1.786782155,-1.800928311,-1.797962083,-1.333119911,-0.956387145,-0.733772328
1460,-0.634226015,-1.07348658,-1.406254488,-1.61122461,-1.647118098,-1.730344306,-2.317592361,-2.315179344,-2.066106482,-2.12861226,-2.292992969,-2.196905395,-1.933523219,-2.092027132,-1.922936516,-1.418740994,-1.026786703,-0.788950359
1470,-0.657015569,-1.138366734,-1.470732627,-1.759046519,-1.722865684,-1.857335612,-2.569661702,-2.400430666,-2.171721723,-2.316543785,-2.45862121,-2.352031976,-2.080264283,-2.383125953,-2.047910949,-1.504362077,-1.097186261,-0.84412839
1480,-0.679805123,-1.203246888,-1.535210766,-1.906868428,-1.79861327,-1.984326918,-2.821731043,-2.485681988,-2.277336964,-2.50447531,-2.624249451,-2.507158557,-2.227005347,-2.674224774,-2.172885382,-1.58998316,-1.167585819,-0.899306421
1490,-0.702594677,-1.268127042,-1.599688905,-2.054690337,-1.874360856,-2.111318224,-3.073800384,-2.57093331,-2.382952205,-2.692406835,-2.789877692,-2.662285138,-2.373746411,-2.965323595,-2.297859815,-1.675604243,-1.237985377,-0.954484452
1500,-0.725384231,-1.333007196,-1.664167044,-2.202512246,-1.950108442,-2.23830953,-3.325869725,-2.656184632,-2.488567446,-2.88033836,-2.955505933,-2.817411719,-2.520487475,-3.256422416,-2.422834248,-1.761225326,-1.308384935,-1.009662483
1510,-0.748173785,-1.39788735,-1.728645183,-2.350334155,-2.025856028,-2.365300836,-3.577939066,-2.741435954,-2.594182687,-3.068269885,-3.121134174,-2.9725383,-2.667228539,-3.547521237,-2.547808681,-1.846846409,-1.378784493,-1.064840514
1520,-0.770963339,-1.462767504,-1.793123322,-2.498156064,-2.101603614,-2.492292142,-3.830008407,-2.826687276,-2.699797928,-3.25620141,-3.286762415,-3.127664881,-2.813969603,-3.838620058,-2.672783114,-1.932467492,-1.449184051,-1.120018545
1530,-0.793752893,-1.527647658,-1.857601461,-2.645977973,-2.1773512,-2.619283448,-4.082077748,-2.911938598,-2.805413169,-3.444132935,-3.452390656,-3.282791462,-2.960710667,-4.129718879,-2.797757547,-2.018088575,-1.519583609,-1.175196576
1540,-0.816542447,-1.592527812,-1.9220796,-2.793799882,-2.253098786,-2.746274754,-4.334147089,-2.99718992,-2.91102841,-3.63206446,-3.618018897,-3.437918043,-3.107451731,-4.4208177,-2.92273198,-2.103709658,-1.589983167,-1.230374607
1550,-0.839332001,-1.657407966,-1.986557739,-2.941621791,-2.328846372,-2.87326606,-4.58621643,-3.082441242,-3.016643651,-3.819995985,-3.783647138,-3.593044624,-3.254192795,-4.711916521,-3.047706413,-2.189330741,-1.660382725,-1.285552638
