mm_id,tag_id,mm_kind,pole,x,y
986,0,1,2,16837.062,95834.603
987,0,1,2,16837.877,95834.024
988,0,1,2,16838.692,95833.445
989,0,1,2,16839.507,95832.866
990,0,1,2,16840.322,95832.287
991,0,1,2,16841.137,95831.708
992,0,1,2,16841.952,95831.129
993,0,1,2,16842.768,95830.551
994,0,1,2,16843.584,95829.973
995,0,1,2,16844.4,95829.395
996,0,1,2,16845.215,95828.817
997,0,1,2,16846.031,95828.239
998,0,1,2,16846.85,95827.665
999,0,1,2,16847.67,95827.094
1000,0,1,2,16848.491,95826.523
1001,0,1,2,16849.311,95825.952
1002,0,1,2,16850.132,95825.38
1003,0,1,2,16850.956,95824.814
1004,0,1,2,16851.786,95824.257
1005,0,1,2,16852.616,95823.699
1006,0,1,2,16853.445,95823.141
1007,0,1,2,16854.275,95822.584
1008,0,1,2,16855.108,95822.031
1009,0,1,2,16855.951,95821.494
1010,0,1,2,16856.794,95820.956
1011,0,1,2,16857.638,95820.419
1012,0,1,2,16858.481,95819.882
1013,0,1,2,16859.325,95819.347
1014,0,1,2,16860.186,95818.838
1015,0,1,2,16861.046,95818.329
1016,0,1,2,16861.906,95817.819
1017,0,1,2,16862.767,95817.31
1018,0,1,2,16863.627,95816.801
1019,0,1,2,16864.506,95816.324
1020,0,1,2,16865.387,95815.851
1021,0,1,2,16866.267,95815.377
1022,0,1,2,16867.147,95814.903
1023,0,1,2,16868.028,95814.43
1024,0,1,2,16868.925,95813.99
1025,0,1,2,16869.828,95813.56
1026,0,1,2,16870.731,95813.13
1027,0,1,2,16871.633,95812.7
1028,0,1,2,16872.536,95812.27
1029,0,1,2,16873.447,95811.859
1030,0,1,2,16874.367,95811.468
1031,0,1,2,16875.292,95811.089
1032,0,1,2,16876.218,95810.71
1033,0,1,2,16877.151,95810.351
1034,0,1,2,16878.087,95810
1035,0,1,2,16879.023,95809.65
1036,0,1,2,16879.969,95809.326
1037,0,1,2,16880.915,95809.003
1038,0,1,2,16881.865,95808.69
1039,0,1,2,16882.82,95808.395
1040,0,1,2,16883.775,95808.1
1041,0,1,2,16884.736,95807.824
1042,0,1,2,16885.7,95807.558
1043,0,1,2,16886.663,95807.292
1044,0,1,2,16887.634,95807.054
1045,0,1,2,16888.606,95806.816
1046,0,1,2,16889.579,95806.588
1047,0,1,2,16890.557,95806.379
1048,0,1,2,16891.534,95806.171
1049,0,1,2,16892.516,95805.981
1050,0,1,2,16893.499,95805.802
1051,0,1,2,16894.483,95805.622
1052,0,1,2,16895.471,95805.471
1053,0,1,2,16896.46,95805.321
1054,0,1,2,16897.449,95805.179
1055,0,1,2,16898.442,95805.059
1056,0,1,2,16899.434,95804.938
1057,0,1,2,16900.429,95804.835
1058,0,1,2,16901.424,95804.745
1059,0,1,2,16902.42,95804.654
1060,0,1,2,16903.418,95804.59
1061,0,1,2,16904.416,95804.529
1062,0,1,2,16905.414,95804.475
1063,0,1,2,16906.413,95804.443
1064,0,1,2,16907.412,95804.412
1065,0,1,2,16908.412,95804.403
1066,0,1,2,16909.412,95804.414
1067,0,1,2,16910.411,95804.425
1068,0,1,2,16911.411,95804.436
1069,0,1,2,16912.411,95804.447
1070,0,1,2,16913.41,95804.477
1071,0,1,2,16914.408,95804.537
1072,0,1,2,16915.406,95804.597
1073,0,1,2,16916.404,95804.657
1074,0,1,2,16917.402,95804.717
1075,0,1,2,16918.399,95804.786
1076,0,1,2,16919.394,95804.887
1077,0,1,2,16920.388,95804.988
1078,0,1,2,16921.383,95805.088
1079,0,1,2,16922.378,95805.189
1080,0,1,2,16923.372,95805.292
1081,0,1,2,16924.363,95805.426
1082,0,1,2,16925.354,95805.559
1083,0,1,2,16926.345,95805.692
1084,0,1,2,16927.335,95805.826
1085,0,1,2,16928.326,95805.959
1086,0,1,2,16929.314,95806.114
1087,0,1,2,16930.301,95806.272
1088,0,1,2,16931.289,95806.429
1089,0,1,2,16932.276,95806.587
1090,0,1,2,16933.263,95806.745
1091,0,1,2,16934.248,95806.914
1092,0,1,2,16935.233,95807.088
1093,0,1,2,16936.217,95807.262
1094,0,1,2,16937.202,95807.436
1095,0,1,2,16938.187,95807.61
1096,0,1,2,16939.17,95807.788
1097,0,1,2,16940.153,95807.97
1098,0,1,2,16941.136,95808.152
1099,0,1,2,16942.12,95808.334
1100,0,1,2,16943.103,95808.515
1101,0,1,2,16944.086,95808.698
1102,0,1,2,16945.069,95808.881
1103,0,1,2,16946.051,95809.064
1104,0,1,2,16947.034,95809.248
1105,0,1,2,16948.017,95809.431
1106,0,1,2,16949,95809.615
1107,0,1,2,16949.982,95809.799
1108,0,1,2,16950.965,95809.983
1109,0,1,2,16951.947,95810.169
1110,0,1,2,16952.93,95810.355
1111,0,1,2,16953.912,95810.541
1112,0,1,2,16954.894,95810.727
1113,0,1,2,16955.876,95810.916
1114,0,1,2,16956.858,95811.107
1115,0,1,2,16957.839,95811.297
1116,0,1,2,16958.82,95811.488
1117,0,1,2,16959.802,95811.679
1118,0,1,2,16960.782,95811.873
1119,0,1,2,16961.762,95812.072
1120,0,1,2,16962.742,95812.27
1121,0,1,2,16963.722,95812.468
1122,0,1,2,16964.702,95812.667
1123,0,1,2,16965.681,95812.869
1124,0,1,2,16966.659,95813.078
1125,0,1,2,16967.637,95813.286
1126,0,1,2,16968.615,95813.494
1127,0,1,2,16969.593,95813.703
1128,0,1,2,16970.57,95813.911
1129,0,1,2,16971.546,95814.128
1130,0,1,2,16972.521,95814.348
1131,0,1,2,16973.497,95814.568
1132,0,1,2,16974.472,95814.788
1133,0,1,2,16975.447,95815.008
1134,0,1,2,16976.423,95815.229
1135,0,1,2,16977.397,95815.453
1136,0,1,2,16978.369,95815.684
1137,0,1,2,16979.342,95815.915
1138,0,1,2,16980.315,95816.145
1139,0,1,2,16981.288,95816.376
1140,0,1,2,16982.26,95816.61
1141,0,1,2,16983.231,95816.848
1142,0,1,2,16984.202,95817.086
1143,0,1,2,16985.173,95817.324
1144,0,1,2,16986.144,95817.562
1145,0,1,2,16987.115,95817.802
1146,0,1,2,16988.084,95818.045
1147,0,1,2,16989.054,95818.287
1148,0,1,2,16990.024,95818.53
1149,0,1,2,16990.994,95818.773
1150,0,1,2,16991.964,95819.017
1151,0,1,2,16992.933,95819.262
1152,0,1,2,16993.902,95819.507
1153,0,1,2,16994.871,95819.753
1154,0,1,2,16995.84,95819.998
1155,0,1,2,16996.81,95820.243
1156,0,1,2,16997.779,95820.489
1157,0,1,2,16998.748,95820.735
1158,0,1,2,16999.717,95820.98
1159,0,1,2,17000.686,95821.226
1160,0,1,2,17001.655,95821.472
1161,0,1,2,17002.624,95821.717
1162,0,1,2,17003.594,95821.963
1163,0,1,2,17004.563,95822.209
1164,0,1,2,17005.532,95822.454
1165,0,1,2,17006.501,95822.7
1166,0,1,2,17007.47,95822.945
1167,0,1,2,17008.439,95823.19
1168,0,1,2,17009.409,95823.435
1169,0,1,2,17010.378,95823.681
1170,0,1,2,17011.347,95823.925
1171,0,1,2,17012.317,95824.168
1172,0,1,2,17013.287,95824.411
1173,0,1,2,17014.257,95824.653
1174,0,1,2,17015.227,95824.896
1175,0,1,2,17016.197,95825.137
1176,0,1,2,17017.168,95825.375
1177,0,1,2,17018.139,95825.613
1178,0,1,2,17019.11,95825.851
1179,0,1,2,17020.081,95826.089
1180,0,1,2,17021.053,95826.324
1181,0,1,2,17022.026,95826.554
1182,0,1,2,17022.999,95826.785
1183,0,1,2,17023.972,95827.016
1184,0,1,2,17024.944,95827.246
1185,0,1,2,17025.918,95827.473
1186,0,1,2,17026.893,95827.693
1187,0,1,2,17027.868,95827.914
1188,0,1,2,17028.844,95828.135
1189,0,1,2,17029.819,95828.355
1190,0,1,2,17030.794,95828.576
1191,0,1,2,17031.771,95828.788
1192,0,1,2,17032.749,95828.997
1193,0,1,2,17033.726,95829.206
1194,0,1,2,17034.704,95829.415
1195,0,1,2,17035.682,95829.624
1196,0,1,2,17036.659,95829.833
1197,0,1,2,17037.638,95830.037
1198,0,1,2,17038.618,95830.235
1199,0,1,2,17039.598,95830.433
1200,0,1,2,17040.578,95830.632
1201,0,1,2,17041.558,95830.83
1202,0,1,2,17042.538,95831.025
1203,0,1,2,17043.52,95831.216
1204,0,1,2,17044.501,95831.407
1205,0,1,2,17045.482,95831.598
1206,0,1,2,17046.464,95831.789
1207,0,1,2,17047.446,95831.978
1208,0,1,2,17048.428,95832.164
1209,0,1,2,17049.41,95832.35
1210,0,1,2,17050.392,95832.536
1211,0,1,2,17051.375,95832.722
1212,0,1,2,17052.357,95832.907
1213,0,1,2,17053.34,95833.09
1214,0,1,2,17054.323,95833.274
1215,0,1,2,17055.306,95833.458
1216,0,1,2,17056.288,95833.641
1217,0,1,2,17057.271,95833.824
1218,0,1,2,17058.254,95834.008
1219,0,1,2,17059.237,95834.191
1220,0,1,2,17060.22,95834.374
1221,0,1,2,17061.202,95834.559
1222,0,1,2,17062.185,95834.743
1223,0,1,2,17063.168,95834.928
1224,0,1,2,17064.15,95835.112
1225,0,1,2,17065.133,95835.298
1226,0,1,2,17066.114,95835.489
1227,0,1,2,17067.095,95835.681
1228,0,1,2,17068.076,95835.873
1229,0,1,2,17069.058,95836.064
1230,0,1,2,17070.039,95836.257
1231,0,1,2,17071.017,95836.463
1232,0,1,2,17071.995,95836.669
1233,0,1,2,17072.974,95836.875
1234,0,1,2,17073.952,95837.081
1235,0,1,2,17074.93,95837.287
1236,0,1,2,17075.904,95837.513
1237,0,1,2,17076.878,95837.74
1238,0,1,2,17077.851,95837.968
1239,0,1,2,17078.825,95838.195
1240,0,1,2,17079.798,95838.423
1241,0,1,2,17080.766,95838.673
1242,0,1,2,17081.733,95838.929
1243,0,1,2,17082.699,95839.185
1244,0,1,2,17083.666,95839.441
1245,0,1,2,17084.632,95839.697
1246,0,1,2,17085.592,95839.976
1247,0,1,2,17086.548,95840.267
1248,0,1,2,17087.505,95840.559
1249,0,1,2,17088.461,95840.85
1250,0,1,2,17089.418,95841.141
1251,0,1,2,17090.367,95841.454
1252,0,1,2,17091.309,95841.787
1253,0,1,2,17092.252,95842.12
1254,0,1,2,17093.195,95842.454
1255,0,1,2,17094.137,95842.787
1256,0,1,2,17095.075,95843.132
1257,0,1,2,17096.006,95843.499
1258,0,1,2,17096.935,95843.868
1259,0,1,2,17097.855,95844.259
1260,0,1,2,17098.776,95844.649
1261,0,1,2,17099.693,95845.046
1262,0,1,2,17100.602,95845.462
1263,0,1,2,17101.511,95845.878
1264,0,1,2,17102.414,95846.306
1265,0,1,2,17103.312,95846.748
1266,0,1,2,17104.209,95847.189
1267,0,1,2,17105.097,95847.647
1268,0,1,2,17105.982,95848.114
1269,0,1,2,17106.866,95848.58
1270,0,1,2,17107.739,95849.067
1271,0,1,2,17108.609,95849.559
1272,0,1,2,17109.48,95850.05
1273,0,1,2,17110.337,95850.566
1274,0,1,2,17111.193,95851.082
1275,0,1,2,17112.047,95851.601
1276,0,1,2,17112.889,95852.141
1277,0,1,2,17113.73,95852.681
1278,0,1,2,17114.566,95853.229
1279,0,1,2,17115.392,95853.792
1280,0,1,2,17116.218,95854.356
1281,0,1,2,17117.036,95854.931
1282,0,1,2,17117.845,95855.518
1283,0,1,2,17118.655,95856.104
1284,0,1,2,17119.453,95856.706
1285,0,1,2,17120.246,95857.315
1286,0,1,2,17121.038,95857.925
1287,0,1,2,17121.816,95858.553
1288,0,1,2,17122.591,95859.184
1289,0,1,2,17123.366,95859.816
1290,0,1,2,17124.123,95860.469
1291,0,1,2,17124.88,95861.122
1292,0,1,2,17125.634,95861.779
1293,0,1,2,17126.372,95862.454
1294,0,1,2,17127.11,95863.128
1295,0,1,2,17127.841,95863.809
1296,0,1,2,17128.56,95864.504
1297,0,1,2,17129.279,95865.199
1298,0,1,2,17129.983,95865.909
1299,0,1,2,17130.674,95866.632
1300,0,1,2,17131.364,95867.354
1301,0,1,2,17132.055,95868.077
1302,0,1,2,17132.746,95868.8
1303,0,1,2,17133.424,95869.534
1304,0,1,2,17134.08,95870.289
1305,0,1,2,17134.735,95871.044
1306,0,1,2,17135.391,95871.799
1307,0,1,2,17136.046,95872.554
1308,0,1,2,17136.695,95873.314
1309,0,1,2,17137.316,95874.097
1310,0,1,2,17137.937,95874.881
1311,0,1,2,17138.559,95875.664
1312,0,1,2,17139.18,95876.447
1313,0,1,2,17139.8,95877.231
1314,0,1,2,17140.39,95878.039
1315,0,1,2,17140.979,95878.847
1316,0,1,2,17141.568,95879.654
1317,0,1,2,17142.157,95880.462
1318,0,1,2,17142.746,95881.27
1319,0,1,2,17143.309,95882.096
1320,0,1,2,17143.868,95882.925
1321,0,1,2,17144.427,95883.754
1322,0,1,2,17144.986,95884.583
1323,0,1,2,17145.545,95885.412
1324,0,1,2,17146.084,95886.254
1325,0,1,2,17146.615,95887.101
1326,0,1,2,17147.146,95887.948
1327,0,1,2,17147.678,95888.795
1328,0,1,2,17148.209,95889.642
1329,0,1,2,17148.726,95890.497
1330,0,1,2,17149.232,95891.36
1331,0,1,2,17149.738,95892.222
1332,0,1,2,17150.244,95893.084
1333,0,1,2,17150.75,95893.946
1334,0,1,2,17151.249,95894.812
1335,0,1,2,17151.739,95895.684
1336,0,1,2,17152.225,95896.557
1337,0,1,2,17152.701,95897.437
1338,0,1,2,17153.178,95898.316
1339,0,1,2,17153.654,95899.195
1340,0,1,2,17154.126,95900.076
1341,0,1,2,17154.584,95900.965
1342,0,1,2,17155.043,95901.853
1343,0,1,2,17155.501,95902.742
1344,0,1,2,17155.955,95903.632
1345,0,1,2,17156.396,95904.53
1346,0,1,2,17156.836,95905.427
1347,0,1,2,17157.277,95906.325
1348,0,1,2,17157.713,95907.224
1349,0,1,2,17158.136,95908.13
1350,0,1,2,17158.558,95909.036
1351,0,1,2,17158.981,95909.943
1352,0,1,2,17159.399,95910.85
1353,0,1,2,17159.803,95911.765
1354,0,1,2,17160.208,95912.679
1355,0,1,2,17160.612,95913.594
1356,0,1,2,17161.012,95914.51
1357,0,1,2,17161.398,95915.432
1358,0,1,2,17161.784,95916.354
1359,0,1,2,17162.17,95917.277
1360,0,1,2,17162.552,95918.201
1361,0,1,2,17162.919,95919.131
1362,0,1,2,17163.287,95920.06
1363,0,1,2,17163.654,95920.99
1364,0,1,2,17164.017,95921.922
1365,0,1,2,17164.366,95922.859
1366,0,1,2,17164.715,95923.796
1367,0,1,2,17165.063,95924.733
1368,0,1,2,17165.408,95925.671
1369,0,1,2,17165.738,95926.615
1370,0,1,2,17166.068,95927.559
1371,0,1,2,17166.397,95928.502
1372,0,1,2,17166.723,95929.448
1373,0,1,2,17167.034,95930.398
1374,0,1,2,17167.345,95931.348
1375,0,1,2,17167.656,95932.298
1376,0,1,2,17167.963,95933.25
1377,0,1,2,17168.255,95934.206
1378,0,1,2,17168.547,95935.162
1379,0,1,2,17168.839,95936.118
1380,0,1,2,17169.126,95937.076
1381,0,1,2,17169.399,95938.038
1382,0,1,2,17169.671,95939
1383,0,1,2,17169.944,95939.961
1384,0,1,2,17170.213,95940.924
1385,0,1,2,17170.466,95941.892
1386,0,1,2,17170.719,95942.859
1387,0,1,2,17170.973,95943.826
1388,0,1,2,17171.222,95944.794
1389,0,1,2,17171.456,95945.766
1390,0,1,2,17171.69,95946.738
1391,0,1,2,17171.924,95947.71
1392,0,1,2,17172.154,95948.683
1393,0,1,2,17172.368,95949.66
1394,0,1,2,17172.583,95950.636
1395,0,1,2,17172.797,95951.613
1396,0,1,2,17173.007,95952.59
1397,0,1,2,17173.203,95953.571
1398,0,1,2,17173.398,95954.551
1399,0,1,2,17173.593,95955.532
1400,0,1,2,17173.783,95956.513
1401,0,1,2,17173.958,95957.497
1402,0,1,2,17174.134,95958.482
1403,0,1,2,17174.309,95959.466
1404,0,1,2,17174.48,95960.451
1405,0,1,2,17174.636,95961.439
1406,0,1,2,17174.791,95962.426
1407,0,1,2,17174.947,95963.414
1408,0,1,2,17175.098,95964.402
1409,0,1,2,17175.234,95965.393
1410,0,1,2,17175.37,95966.383
1411,0,1,2,17175.506,95967.373
1412,0,1,2,17175.637,95968.365
1413,0,1,2,17175.753,95969.358
1414,0,1,2,17175.869,95970.351
1415,0,1,2,17175.985,95971.344
1416,0,1,2,17176.096,95972.337
1417,0,1,2,17176.192,95973.332
1418,0,1,2,17176.289,95974.327
1419,0,1,2,17176.385,95975.323
1420,0,1,2,17176.476,95976.318
1421,0,1,2,17176.552,95977.315
1422,0,1,2,17176.629,95978.312
1423,0,1,2,17176.705,95979.309
1424,0,1,2,17176.777,95980.306
1425,0,1,2,17176.833,95981.304
1426,0,1,2,17176.889,95982.302
1427,0,1,2,17176.945,95983.301
1428,0,1,2,17176.997,95984.299
1429,0,1,2,17177.033,95985.298
1430,0,1,2,17177.07,95986.297
1431,0,1,2,17177.106,95987.296
1432,0,1,2,17177.138,95988.296
1433,0,1,2,17177.154,95989.295
1434,0,1,2,17177.17,95990.295
1435,0,1,2,17177.187,95991.295
1436,0,1,2,17177.198,95992.294
1437,0,1,2,17177.195,95993.294
1438,0,1,2,17177.191,95994.294
1439,0,1,2,17177.187,95995.293
1440,0,1,2,17177.179,95996.293
1441,0,1,2,17177.155,95997.293
1442,0,1,2,17177.131,95998.292
1443,0,1,2,17177.108,95999.292
1444,0,1,2,17177.079,96000.291
1445,0,1,2,17177.036,96001.29
1446,0,1,2,17176.992,96002.289
1447,0,1,2,17176.949,96003.288
1448,0,1,2,17176.9,96004.286
1449,0,1,2,17176.837,96005.284
1450,0,1,2,17176.773,96006.282
1451,0,1,2,17176.709,96007.279
1452,0,1,2,17176.641,96008.277
1453,0,1,2,17176.558,96009.273
1454,0,1,2,17176.474,96010.269
1455,0,1,2,17176.39,96011.266
1456,0,1,2,17176.302,96012.261
1457,0,1,2,17176.199,96013.256
1458,0,1,2,17176.095,96014.25
1459,0,1,2,17175.992,96015.245
1460,0,1,2,17175.884,96016.239
1461,0,1,2,17175.76,96017.231
1462,0,1,2,17175.637,96018.223
1463,0,1,2,17175.514,96019.215
1464,0,1,2,17175.386,96020.206
1465,0,1,2,17175.243,96021.196
1466,0,1,2,17175.099,96022.185
1467,0,1,2,17174.956,96023.175
1468,0,1,2,17174.808,96024.164
1469,0,1,2,17174.645,96025.15
1470,0,1,2,17174.483,96026.136
1471,0,1,2,17174.32,96027.123
1472,0,1,2,17174.152,96028.109
1473,0,1,2,17173.97,96029.091
1474,0,1,2,17173.787,96030.074
1475,0,1,2,17173.604,96031.057
1476,0,1,2,17173.417,96032.039
1477,0,1,2,17173.215,96033.019
1478,0,1,2,17173.013,96033.998
1479,0,1,2,17172.811,96034.977
1480,0,1,2,17172.604,96035.955
1481,0,1,2,17172.382,96036.93
1482,0,1,2,17172.16,96037.905
1483,0,1,2,17171.938,96038.88
1484,0,1,2,17171.712,96039.853
1485,0,1,2,17171.471,96040.824
1486,0,1,2,17171.23,96041.794
1487,0,1,2,17170.988,96042.764
1488,0,1,2,17170.743,96043.733
1489,0,1,2,17170.482,96044.698
1490,0,1,2,17170.221,96045.664
1491,0,1,2,17169.961,96046.629
1492,0,1,2,17169.696,96047.593
1493,0,1,2,17169.416,96048.553
1494,0,1,2,17169.136,96049.512
1495,0,1,2,17168.856,96050.472
1496,0,1,2,17168.572,96051.431
1497,0,1,2,17168.273,96052.385
1498,0,1,2,17167.974,96053.339
1499,0,1,2,17167.675,96054.293
1500,0,1,2,17167.372,96055.245
1501,0,1,2,17167.054,96056.193
1502,0,1,2,17166.736,96057.141
1503,0,1,2,17166.418,96058.089
1504,0,1,2,17166.095,96059.035
1505,0,1,2,17165.758,96059.977
1506,0,1,2,17165.422,96060.918
1507,0,1,2,17165.085,96061.859
1508,0,1,2,17164.743,96062.799
1509,0,1,2,17164.388,96063.733
1510,0,1,2,17164.032,96064.668
1511,0,1,2,17163.676,96065.602
1512,0,1,2,17163.316,96066.535
1513,0,1,2,17162.942,96067.462
1514,0,1,2,17162.568,96068.389
1515,0,1,2,17162.194,96069.316
1516,0,1,2,17161.815,96070.241
1517,0,1,2,17161.422,96071.161
1518,0,1,2,17161.03,96072.08
1519,0,1,2,17160.637,96073
1520,0,1,2,17160.24,96073.917
1521,0,1,2,17159.829,96074.828
1522,0,1,2,17159.418,96075.74
1523,0,1,2,17159.007,96076.651
1524,0,1,2,17158.591,96077.561
1525,0,1,2,17158.162,96078.464
1526,0,1,2,17157.733,96079.367
1527,0,1,2,17157.304,96080.27
1528,0,1,2,17156.871,96081.17
1529,0,1,2,17156.423,96082.065
1530,0,1,2,17155.976,96082.959
1531,0,1,2,17155.529,96083.853
1532,0,1,2,17155.078,96084.745
1533,0,1,2,17154.613,96085.63
1534,0,1,2,17154.148,96086.515
1535,0,1,2,17153.683,96087.4
1536,0,1,2,17153.214,96088.283
1537,0,1,2,17152.731,96089.159
1538,0,1,2,17152.249,96090.035
1539,0,1,2,17151.766,96090.91
1540,0,1,2,17151.279,96091.783
1541,0,1,2,17150.775,96092.647
1542,0,1,2,17150.272,96093.51
1543,0,1,2,17149.769,96094.374
1544,0,1,2,17149.265,96095.238
1545,0,1,2,17148.762,96096.102
1546,0,1,2,17148.245,96096.958
1547,0,1,2,17147.718,96097.807
1548,0,1,2,17147.191,96098.657
1549,0,1,2,17146.664,96099.507
1550,0,1,2,17146.137,96100.356
1551,0,1,2,17145.61,96101.206
1552,0,1,2,17145.064,96102.043
1553,0,1,2,17144.515,96102.879
1554,0,1,2,17143.966,96103.714
1555,0,1,2,17143.416,96104.55
1556,0,1,2,17142.867,96105.385
1557,0,1,2,17142.314,96106.218
1558,0,1,2,17141.744,96107.039
1559,0,1,2,17141.174,96107.86
1560,0,1,2,17140.603,96108.681
1561,0,1,2,17140.033,96109.502
1562,0,1,2,17139.463,96110.324
1563,0,1,2,17138.883,96111.138
1564,0,1,2,17138.293,96111.945
1565,0,1,2,17137.702,96112.752
1566,0,1,2,17137.112,96113.559
1567,0,1,2,17136.522,96114.366
1568,0,1,2,17135.932,96115.173
1569,0,1,2,17135.326,96115.968
1570,0,1,2,17134.717,96116.761
1571,0,1,2,17134.108,96117.554
1572,0,1,2,17133.5,96118.347
1573,0,1,2,17132.891,96119.14
1574,0,1,2,17132.279,96119.931
1575,0,1,2,17131.653,96120.71
1576,0,1,2,17131.026,96121.489
1577,0,1,2,17130.4,96122.269
1578,0,1,2,17129.773,96123.048
1579,0,1,2,17129.147,96123.827
1580,0,1,2,17128.513,96124.6
1581,0,1,2,17127.87,96125.365
1582,0,1,2,17127.226,96126.131
1583,0,1,2,17126.583,96126.896
1584,0,1,2,17125.94,96127.662
1585,0,1,2,17125.297,96128.427
1586,0,1,2,17124.642,96129.182
1587,0,1,2,17123.984,96129.935
1588,0,1,2,17123.325,96130.687
1589,0,1,2,17122.666,96131.439
1590,0,1,2,17122.008,96132.191
1591,0,1,2,17121.348,96132.942
1592,0,1,2,17120.675,96133.682
1593,0,1,2,17120.002,96134.421
1594,0,1,2,17119.328,96135.16
1595,0,1,2,17118.655,96135.899
1596,0,1,2,17117.982,96136.638
1597,0,1,2,17117.304,96137.373
1598,0,1,2,17116.617,96138.099
1599,0,1,2,17115.93,96138.826
1600,0,1,2,17115.244,96139.553
1601,0,1,2,17114.557,96140.279
1602,0,1,2,17113.871,96141.006
1603,0,1,2,17113.175,96141.724
1604,0,1,2,17112.476,96142.439
1605,0,1,2,17111.776,96143.153
1606,0,1,2,17111.077,96143.868
1607,0,1,2,17110.378,96144.583
1608,0,1,2,17109.678,96145.297
1609,0,1,2,17108.968,96146
1610,0,1,2,17108.257,96146.703
1611,0,1,2,17107.546,96147.406
1612,0,1,2,17106.835,96148.109
1613,0,1,2,17106.124,96148.812
1614,0,1,2,17105.41,96149.511
1615,0,1,2,17104.688,96150.203
1616,0,1,2,17103.966,96150.895
1617,0,1,2,17103.244,96151.587
1618,0,1,2,17102.523,96152.279
1619,0,1,2,17101.801,96152.971
1620,0,1,2,17101.073,96153.656
1621,0,1,2,17100.341,96154.337
1622,0,1,2,17099.61,96155.018
1623,0,1,2,17098.878,96155.7
1624,0,1,2,17098.146,96156.381
1625,0,1,2,17097.415,96157.063
1626,0,1,2,17096.674,96157.734
1627,0,1,2,17095.934,96158.406
1628,0,1,2,17095.193,96159.077
1629,0,1,2,17094.452,96159.749
1630,0,1,2,17093.712,96160.42
1631,0,1,2,17092.968,96161.089
1632,0,1,2,17092.219,96161.751
1633,0,1,2,17091.47,96162.414
1634,0,1,2,17090.721,96163.076
1635,0,1,2,17089.972,96163.738
1636,0,1,2,17089.223,96164.4
1637,0,1,2,17088.47,96165.057
1638,0,1,2,17087.713,96165.711
1639,0,1,2,17086.957,96166.364
1640,0,1,2,17086.2,96167.018
1641,0,1,2,17085.444,96167.672
1642,0,1,2,17084.687,96168.325
1643,0,1,2,17083.924,96168.971
1644,0,1,2,17083.161,96169.617
1645,0,1,2,17082.397,96170.263
1646,0,1,2,17081.634,96170.908
1647,0,1,2,17080.871,96171.554
1648,0,1,2,17080.106,96172.198
1649,0,1,2,17079.337,96172.836
1650,0,1,2,17078.567,96173.475
1651,0,1,2,17077.798,96174.113
1652,0,1,2,17077.029,96174.752
1653,0,1,2,17076.259,96175.39
1654,0,1,2,17075.483,96176.021
1655,0,1,2,17074.708,96176.652
1656,0,1,2,17073.932,96177.282
1657,0,1,2,17073.156,96177.913
1658,0,1,2,17072.381,96178.544
1659,0,1,2,17071.605,96179.175
1660,0,1,2,17070.828,96179.804
1661,0,1,2,17070.045,96180.426
1662,0,1,2,17069.262,96181.048
1663,0,1,2,17068.479,96181.67
1664,0,1,2,17067.697,96182.291
1665,0,1,2,17066.914,96182.913
1666,0,1,2,17066.131,96183.535
1667,0,1,2,17065.346,96184.155
1668,0,1,2,17064.556,96184.768
1669,0,1,2,17063.766,96185.38
1670,0,1,2,17062.976,96185.993
1671,0,1,2,17062.186,96186.606
1672,0,1,2,17061.396,96187.218
1673,0,1,2,17060.606,96187.831
1674,0,1,2,17059.814,96188.441
1675,0,1,2,17059.017,96189.045
1676,0,1,2,17058.22,96189.648
1677,0,1,2,17057.423,96190.252
1678,0,1,2,17056.626,96190.855
1679,0,1,2,17055.829,96191.459
1680,0,1,2,17055.032,96192.062
1681,0,1,2,17054.232,96192.662
1682,0,1,2,17053.428,96193.257
1683,0,1,2,17052.624,96193.851
1684,0,1,2,17051.82,96194.445
1685,0,1,2,17051.016,96195.04
1686,0,1,2,17050.212,96195.634
1687,0,1,2,17049.408,96196.228
1688,0,1,2,17048.601,96196.819
1689,0,1,2,17047.791,96197.403
1690,0,1,2,17046.98,96197.989
1691,0,1,2,17046.169,96198.573
1692,0,1,2,17045.358,96199.158
1693,0,1,2,17044.547,96199.743
1694,0,1,2,17043.737,96200.328
1695,0,1,2,17042.923,96200.909
1696,0,1,2,17042.105,96201.484
1697,0,1,2,17041.288,96202.06
1698,0,1,2,17040.47,96202.635
1699,0,1,2,17039.653,96203.211
1700,0,1,2,17038.835,96203.786
1701,0,1,2,17038.018,96204.362
1702,0,1,2,17037.196,96204.932
1703,0,1,2,17036.372,96205.498
1704,0,1,2,17035.548,96206.064
1705,0,1,2,17034.724,96206.63
1706,0,1,2,17033.9,96207.197
1707,0,1,2,17033.076,96207.763
1708,0,1,2,17032.252,96208.329
1709,0,1,2,17031.424,96208.889
1710,0,1,2,17030.593,96209.445
1711,0,1,2,17029.763,96210.002
1712,0,1,2,17028.932,96210.558
1713,0,1,2,17028.102,96211.115
1714,0,1,2,17027.271,96211.671
1715,0,1,2,17026.44,96212.228
1716,0,1,2,17025.605,96212.777
1717,0,1,2,17024.768,96213.324
1718,0,1,2,17023.931,96213.871
1719,0,1,2,17023.095,96214.418
1720,0,1,2,17022.258,96214.965
1721,0,1,2,17021.421,96215.512
